# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.826686621526455,4.893980683021587,-0.05131650273369842,0,3.0,-0.14967308293522583,180.0,0.0,-0.0004408424260464526
 0.0895510407757634,1.8387157000577772,4.893969909271554,-0.05131650273369842,0.26865312232729016,2.9999999999999996,-0.14967308293522583,179.99996052210193,-2.7859560194278137,-0.0032063661841731446
 0.12648614221982246,1.8506846896068623,4.893937693722445,-0.1542160709299517,0.37945842665946733,2.999999999999999,-0.15081158232125103,179.99984209464165,-3.653922073974038,-0.006990061143713173
 0.15472027598296664,1.8625939988841642,4.893884194925745,-0.2573813955266399,0.46416082794889985,2.999999999999999,-0.15194507430614354,179.9996447363203,-4.361421738509931,-0.01164991244776467
 0.17843358872525655,1.8744440366001378,4.893809571432934,-0.3608051532129477,0.5353007661757695,2.9999999999999964,-0.1530730663079799,179.999368478303,-4.98101520823858,-0.01706133894028952
 0.19924755239591682,1.8862352114652374,4.893713981795499,-0.4644798228002318,0.5977426571877502,2.999999999999996,-0.15419505479157397,179.99901336421414,-5.543063630432887,-0.023145331930066917
 0.2179949216338856,1.8979679321899174,4.893597584564922,-0.5683976833895128,0.6539847649016565,2.999999999999997,-0.15531052484610391,179.9985794501303,-6.0638182245601975,-0.02984633789717795
 0.23517108443465706,1.9096426074846324,4.893460538292687,-0.6725508124088437,0.7055132533039709,2.9999999999999982,-0.15641894997357747,179.99806680457158,-6.553180253898303,-0.03712262623757855
 0.25109927004076904,1.9212596460598372,4.8933030015302785,-0.7769310838032439,0.7532978101223067,2.999999999999993,-0.1575197927220836,179.99747550849068,-7.0176961750624445,-0.04494137369130006
 0.26600431578496203,1.932819456625986,4.893125132829178,-0.8815301663113978,0.7980129473548856,2.9999999999999964,-0.15861250398555254,179.99680565526,-7.461946596694297,-0.05327586420055605
 0.28005016213600575,1.9443224478935333,4.892927090740871,-0.9863395216882596,0.8401504864080168,3.000000000000004,-0.15969652371317666,179.99605735065722,-7.889272490521166,-0.06210376330332351
 0.29336075339376266,1.9557690285729334,4.892709033816841,-1.0913504031306527,0.8800822601812875,3.0,-0.16077128061521795,179.99523071284833,-8.302188846475547,-0.07140598996868251
 0.30603252616466625,1.9671596073746411,4.89247112060857,-1.196553853694321,0.9180975784939983,3.0,-0.16183619197691745,179.99432587236896,-8.70263606279537,-0.08116594437381389
 0.3181422881173201,1.978494593009111,4.892213509667543,-1.3019407047753535,0.9544268643519598,2.9999999999999956,-0.16289066435195723,179.99334297210393,-9.09214069791207,-0.0913689594988491
 0.3297524109109996,1.989774394186797,4.891936359545244,-1.4075015747355237,0.9892572327329983,2.999999999999995,-0.1639340931671279,179.99228216726462,-9.471922565189614,-0.10200189972575624
 0.34091437851489775,2.000999419618154,4.891639828793155,-1.513226867554802,1.0227431355446928,3.000000000000005,-0.16496586303079436,179.99114362536434,-9.84296855222459,-0.11305285948412701
 0.35167128619295573,2.012170078013637,4.891324075962761,-1.6191067715491099,1.0550138585788666,2.9999999999999947,-0.16598534763917894,179.98992752619213,-10.206084989195023,-0.12451093220558232
 0.3620596463563858,2.0232867780836994,4.890989259605545,-1.7251312582754452,1.086178939069157,3.0000000000000053,-0.1669919102302207,179.9886340617841,-10.561935689164637,-0.1363660297793144
 0.37211072280876767,2.0343499285387963,4.890635538272992,-1.8312900813723794,1.1163321684263026,3.0000000000000053,-0.1679849035740551,179.98726343639328,-10.911070213224443,-0.14860873930433624
 0.3818515357835141,2.0453599380893825,4.890263070516583,-1.9375727756737253,1.1455546073505418,2.9999999999999942,-0.16896367002919077,179.9858158664573,-11.253945211885139,-0.16123020774848817
 0.39130563197464113,2.0563172154459117,4.889872014887803,-2.043968656236561,1.1739168959239228,2.9999999999999885,-0.16992754179272487,179.98429158056433,-11.590940858134616,-0.1742220480225135
 0.4004936834633511,2.067222169318839,4.889462529938137,-2.1504668176436943,1.2014810503900526,2.999999999999982,-0.1708758410414685,179.98269081941663,-11.922373633878601,-0.18757626146840062
 0.4094339598633758,2.078075208418619,4.889034774219067,-2.257056133274935,1.2283018795901264,2.9999999999999813,-0.17180788065528124,179.98101383579302,-12.24850645149149,-0.2012851735117102
 0.4181427050418026,2.0888767414557052,4.8885889062820755,-2.363725254777292,1.254428115125407,3.000000000000019,-0.17272296331645678,179.9792608945087,-12.56955672542303,-0.21534137958056182
 0.4266344409958462,2.0996271771405532,4.888125084678649,-2.4704626115489567,1.2799033229875376,2.9999999999999805,-0.17362038308389366,179.97743227237333,-12.885702920134806,-0.22973769929333984
 0.43492221540814535,2.1103269241836173,4.8876434679602685,-2.5772564104949387,1.3047666462244352,3.0000000000000067,-0.17449942444665237,179.9755282581476,-13.197089856047162,-0.24446713755102972
 0.4430178051469605,2.1209763912953514,4.88714421467842,-2.684094635715775,1.3290534154408806,3.0000000000000067,-0.17535936369602156,179.97354915249736,-13.50383311394753,-0.25952285104182393
 0.45093188493878333,2.1315759871862108,4.8866274833845855,-2.7909650484750155,1.3527956548163491,2.999999999999993,-0.17619946825041904,179.9714952679464,-13.806022661928354,-0.27489811944523396
 0.4586741682391388,2.1421261205666493,4.886093432630249,-2.897855187174793,1.3760225047174157,3.0000000000000213,-0.17701899768552432,179.96936692882693,-14.103725912337055,-0.29058632040037197
