# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.826686621526455,4.893980683021587,-0.06156187444988337,0,2.0,-0.1707366315442223,0.0,0.0,0.0
 0.11022989574610953,1.8388372444289536,4.893967627689836,-0.06156187444988337,0.22045979149221903,1.9999999999999998,-0.1707366315442223,0.0,-2.5897645634870106,0.0
 0.15647065125488796,1.8511696174666668,4.893928601323801,-0.1813145444553845,0.3129413025097759,2.0000000000000004,-0.16205997585498372,0.0,-3.2155133476242863,0.0
 0.19234315656754067,1.8636822749126973,4.893863813367306,-0.29666306410094245,0.38468631313508134,2.0,-0.15396411294853515,0.0,-3.6373027030135594,0.0
 0.22290735189740957,1.8763737510401484,4.893773473264175,-0.407834294389709,0.44581470379481913,2.0,-0.14640088326275005,0.0,-3.9404056969368697,0.0
 0.2501140471060905,1.889242580122123,4.893657790458234,-0.5150397111848203,0.500228094212181,2.0,-0.13932684530351858,0.0,-4.163280406685582,0.0
 0.2749591113112383,1.9022872964317246,4.893516974393308,-0.6184766801929575,0.5499182226224766,2.0,-0.13270274486402514,0.0,-4.327837413486336,0.0
 0.2980313568660324,1.915506434242056,4.893351234513222,-0.7183296077181391,0.5960627137320648,2.0,-0.12649305221690996,0.0,-4.448150703503499,0.0
 0.319712585697945,1.9288985278262207,4.893160780261801,-0.8147709809996315,0.63942517139589,2.0,-0.1206655557496346,0.0,-4.533951035579034,0.0
 0.3402666959050422,1.942462111457321,4.8929458210828685,-0.9079623102585056,0.6805333918100844,2.0,-0.1151910066254127,0.0,-4.5923078548166,0.0
 0.35988486516633605,1.9561957194084612,4.892706566420251,-0.9980549830542669,0.7197697303326721,2.0,-0.11004280505397837,0.0,-4.628541888379006,0.0
 0.37871067670678255,1.9700978859527432,4.892443225717772,-1.0851910403519525,0.757421353413565,1.999999999999994,-0.10519672480618339,0.0,-4.646764347398627,0.0
 0.39685509630056115,1.9841671453632705,4.892156008419256,-1.1695038824245638,0.7937101926011222,2.0,-0.10063066948847042,0.0,-4.650216572236211,0.0
 0.414405898128093,1.998402031913147,4.8918451239685306,-1.251118911938986,0.8288117962561858,2.0,-0.09632445724800093,0.0,-4.641494896594663,0.0
 0.43143386226827724,2.0128010798754747,4.891510781809418,-1.3301541205950482,0.8628677245365545,2.0000000000000067,-0.09225962955011409,0.0,-4.6227055571207245,0.0
 0.44799699903399376,2.027362823523357,4.891153191385745,-1.4067206249652766,0.8959939980679875,2.0,-0.08841928218315533,0.0,-4.595574926476923,0.0
 0.4641435166875365,2.042085797129898,4.890772562141334,-1.4809231566438146,0.928287033375073,2.0,-0.08478791416572216,0.0,-4.561530075396129,0.0
 0.47991396065389685,2.056968534968199,4.890369103520012,-1.5528605110987166,0.9598279213077937,2.0,-0.08135129385444856,0.0,-4.52175899283886,0.0
 0.4953427900803065,2.072009571311365,4.8899430249656035,-1.6226259593065615,0.9906855801606131,2.000000000000007,-0.078096338760749,0.0,-4.47725645182946,0.0
 0.5104595623752805,2.087207440432498,4.8894945359219335,-1.6903076255950702,1.0209191247505611,2.0000000000000075,-0.0750110092091919,0.0,-4.428859525769832,0.0
 0.5252898384339285,2.1025606766047007,4.889023845832826,-1.7559888349872101,1.0505796768678572,2.0,-0.07208421171152586,0.0,-4.377275467450202,0.0
 0.5398558848892457,2.1180678141010776,4.888531164142106,-1.81974843279381,1.0797117697784917,2.0,-0.06930571373812704,0.0,-4.323103867265677,0.0
 0.5541772262578153,2.1337273871947304,4.888016700293599,-1.8816610790487052,1.108354452515631,2.0000000000000155,-0.06666606671238882,0.0,-4.266854448404208,0.0
 0.5682710843247563,2.149537930158764,4.8874806637311305,-1.9417975200368096,1.136542168649513,2.0,-0.06415653575303132,0.0,-4.208961494302597,0.0
 0.5821527316189634,2.1654979772662792,4.886923263898524,-2.000224838975617,1.164305463237927,1.999999999999984,-0.061769038862959556,0.0,-4.149795637717661,0.0
 0.5958357785956394,2.181606062790381,4.886344710239604,-2.057006687630113,1.191671557191279,2.0,-0.059496089392026066,0.0,-4.089673577084172,0.0
 0.6093324090670288,2.1978607210041714,4.885745212198198,-2.1122035006486235,1.2186648181340578,2.0,-0.05733074566938943,0.0,-4.028866122253643,0.0
 0.6226535748027868,2.2142604861807533,4.885124979218127,-2.165872693990345,1.245307149605574,2.000000000000017,-0.05526656552717942,0.0,-3.9676049030092426,0.0
 0.6358091576023837,2.230803892593231,4.884484220743221,-2.2180688488079694,1.2716183152047678,2.0,-0.05329756444186318,0.0,-3.9060880016280697,0.0
 0.6488081052212432,2.2474894745147074,4.883823146217298,-2.268843882135789,1.2976162104424869,2.0,-0.051418177740108026,0.0,-3.8444846779140356,0.0
 0.6616585461062778,2.264315766218285,4.8831419650841905,-2.318247205222744,1.3233170922125561,2.0,-0.04962322739973253,0.0,-3.782939394232365,0.0
 0.6743678868255288,2.281281301977067,4.882440886787717,-2.3663258709043204,1.3487357736510581,2.0,-0.047907889269064516,0.0,-3.7215751983760175,0.0
 0.6869428952638829,2.2983846160641566,4.881720120771706,-2.413124710427868,1.3738857905277662,2.0,-0.04626766695743706,0.0,-3.660496643701649,0.0
 0.6993897720339404,2.315624242752657,4.880979876479983,-2.4586864610692314,1.3987795440678812,2.0,-0.04469836489148663,0.0,-3.5997922576362233,0.0
